Row,Price,Value
8622,190.28,0.99
8623,191.16,0.1
8624,190.97,0.45
8625,190.76,-0.1
8626,191.55,0.04
8627,191.68,0.6
8628,191.60,-0.44
8629,191.41,-0.76
8630,190.97,-0.34
8631,190.87,0.91
8632,190.57,0.02
8633,191.12,0.84
8634,191.16,0.16
8635,191.42,0.74
8636,189.64,0.2
8637,190.93,0.91
8638,192.61,0.31
8639,192.68,-0.63
8640,193.64,-0.99
8641,194.52,0.03
8642,194.44,0.86
8643,194.47,-0.14
8644,193.73,-0.64
8645,193.80,-0.17
8646,193.37,0.94
8647,193.60,0.9
8648,193.14,-0.75
8649,192.83,-0.98
8650,192.85,-0.52
8651,193.45,0.16
8652,193.14,-0.12
8653,192.87,0.69
8654,193.52,-0.37
8655,194.06,-0.24
8656,193.64,0.08
8657,193.01,-0.21
8658,193.17,0.23
8659,192.97,-0.57
8660,192.82,-0.56
8661,192.58,-0.93
8662,192.66,0.22
8663,192.90,0.9
8664,193.07,-0.57
8665,193.29,0.55
8666,193.55,0.12
8667,193.92,0.63
8668,194.19,0.02
8669,194.01,-0.24
8670,194.24,-0.11
8671,194.20,0.88
8672,194.12,-0.35
8673,194.09,-0.75
8674,193.55,0.61
8675,188.47,0.28
8676,188.85,-0.88
8677,188.18,0.21
8678,187.63,0.96
8679,187.33,-0.51
8680,187.82,-0.75
8681,187.36,-0.2
8682,188.02,0.97
8683,187.98,0.2
8684,187.49,-0.62
8685,186.86,0.35
8686,186.62,0.93
8687,186.33,0.76
8688,186.69,-0.76
8689,186.27,-0.31
8690,186.29,0.26
8691,186.60,0.62
8692,186.62,-0.29
8693,186.71,0.64
8694,186.72,0.24
8695,186.13,0.71
8696,185.75,-0.28
8697,186.39,-0.09
8698,186.24,0.36
8699,186.81,0.49
8700,186.83,0.42
8701,186.00,0.63
8702,186.21,-0.27
8703,186.14,-0.23
8704,186.46,0.34
8705,186.55,0.17
8706,186.59,0.97
8707,186.58,0.73
8708,186.57,0.37
8709,186.69,-0.4
8710,186.14,0.32
8711,185.67,-0.1
8712,185.59,0.91
8713,185.86,-0.54
8714,180.00,0.17
8715,180.04,-0.64
8716,179.07,0.85
8717,177.84,0.44
8718,177.69,0.09
8719,178.27,0.85
8720,179.30,-0.08
8721,179.44,-0.08
8722,180.55,-0.77
8723,180.75,0.83
8724,179.54,-0.82
8725,179.15,0.11
8726,180.21,0.02
8727,180.60,0.68
8728,180.68,0.56
8729,180.69,-0.84
8730,180.13,0.42
8731,181.04,-0.72
8732,180.49,0.39
8733,179.45,-0.84
8734,178.95,0.39
8735,179.02,-0.89
8736,178.31,0.23
8737,178.55,-0.06
8738,178.38,-0.73
8739,178.65,-0.11
8740,177.94,-0.67
8741,177.21,-0.86
8742,177.69,-0.52
8743,177.16,0.6
8744,177.82,-0.47
8745,176.92,0.96
8746,177.07,0.48
8747,176.18,-0.52
8748,176.46,-0.66
8749,176.61,-0.48
8750,176.89,-0.9
8751,176.25,0.52
8752,176.89,-0.62
8753,178.83,-0.18
8754,177.57,-0.76
8755,178.30,0.1
8756,177.87,0.27
8757,177.92,0.84
8758,178.05,-0.65
8759,177.32,-0.52
8760,177.70,0.64
8761,178.29,0.98
8762,178.63,0.27
8763,179.20,-0.28
8764,178.67,0.96
8765,178.20,-0.76
8766,178.50,-0.7
8767,177.75,-0.5
8768,177.27,-0.48
8769,177.53,-0.73
8770,177.41,-0.08
8771,177.67,-0.19
8772,178.04,-0.25
8773,178.21,0.95
8774,178.17,-0.66
8775,178.19,-0.67
8776,177.88,0.03
8777,177.81,-0.78
8778,178.18,0.31
8779,178.37,0.41
8780,178.26,-0.84
8781,178.21,0.65
8782,178.21,-0.72
8783,177.98,0.67
8784,177.92,0.72
8785,177.88,0.99
8786,178.01,-0.21
8787,177.49,0.57
8788,177.34,-0.21
8789,176.95,0.96
8790,176.79,-1
8791,176.77,0.91
8792,176.09,0.53
8793,176.23,0.41
8794,175.67,-0.89
8795,175.12,-0.81
8796,174.81,0.76
8797,174.21,-0.19
8798,174.10,-0.27
8799,173.93,0.89
8800,174.21,0.32
8801,173.85,0.34
8802,174.03,0.37
8803,173.60,-0.19
8804,173.46,0.89
8805,173.19,0.24
8806,172.85,0
8807,172.35,-0.3
8808,173.16,-0.38
8809,172.75,0.83
8810,172.71,-0.76
8811,172.59,0.38
8812,172.28,-0.77
8813,172.29,0.23
8814,173.18,-0.96
8815,174.43,-0.56
8816,174.66,0.92
8817,173.64,0.95
8818,173.05,0.98
8819,173.58,0.96
8820,173.63,-0.25
8821,173.50,-0.67
8822,174.07,-0.11
8823,173.22,0.56
8824,173.42,0.53
8825,172.54,0.71
8826,171.89,-0.64
8827,171.62,0.89
8828,171.75,-0.52
8829,172.36,-0.99
8830,171.58,-0.99
8831,170.87,-0.61
8832,170.83,-0.92
8833,170.88,0.01
8834,171.38,-0.72
8835,171.55,0.98
8836,171.88,-0.72
8837,171.87,0.98
8838,171.89,0.68
8839,172.76,-0.25
8840,172.86,0.04
8841,173.21,0.92
8842,173.21,-0.8
8843,173.05,0.08
8844,173.37,0.73
8845,172.99,-1
8846,173.36,-0.99
8847,173.44,-0.22
8848,173.39,0.67
8849,173.46,-0.72
8850,173.93,-0.93
8851,174.05,0.15
8852,174.62,-0.88
8853,171.68,-0.58
8854,171.97,0.53
8855,172.73,0.38
8856,173.93,0.9
8857,173.90,-0.73
8858,173.43,-0.5
8859,173.00,-0.59
8860,173.56,-0.91
8861,174.21,-0.43
8862,174.25,0.81
8863,174.02,-0.36
8864,173.91,-0.67
8865,173.78,-0.72
8866,173.54,0.41
8867,174.00,0.63
8868,173.84,-0.75
8869,173.66,0.83
8870,173.05,0.87
8871,173.37,0.45
8872,172.85,-0.16
8873,172.77,-0.63
8874,173.00,-0.77
8875,172.79,0.27
8876,172.99,0.36
8877,173.40,0.84
8878,173.48,-0.23
8879,173.74,-0.07
8880,173.92,-0.97
8881,173.71,-0.39
8882,173.87,-0.61
8883,173.58,0.54
8884,173.62,-0.26
8885,173.10,-0.59
8886,173.01,-0.53
8887,173.20,-0.61
8888,173.53,0.32
8889,173.80,-0.29
8890,174.22,0.08
8891,174.25,-0.83
8892,176.72,-0.05
8893,176.12,0
8894,175.99,-0.23
8895,175.68,-0.37
8896,175.34,-0.42
8897,175.62,-0.85
8898,175.96,0.07
8899,176.40,0.89
8900,175.91,-0.3
8901,175.60,0.31
8902,175.84,0.63
8903,175.89,-0.85
8904,176.35,-0.18
8905,176.18,-0.89
8906,176.10,0.33
8907,177.86,-0.44
8908,178.01,0.55
8909,179.20,0.78
8910,179.32,0.34
8911,178.95,-0.97
8912,178.56,0.11
8913,178.46,1
8914,179.09,0.65
8915,179.30,-0.39
8916,179.72,-0.83
8917,179.59,-0.91
8918,179.69,0.03
8919,179.41,-0.6
8920,179.48,-0.71
8921,179.62,0.31
8922,179.73,-0.1
8923,179.91,-0.04
8924,179.44,-0.81
8925,179.15,0.12
8926,179.46,0.22
8927,179.97,-0.13
8928,180.47,-0.4
8929,180.94,-0.25
8930,181.00,0.4
8931,180.71,-0.1
8932,179.46,-0.62
8933,179.85,-0.8
8934,179.10,-0.22
8935,178.49,0.47
8936,178.60,0.85
8937,178.80,0.33
8938,178.21,0.14
8939,178.32,0.05
8940,178.46,0.62
8941,177.84,0.95
8942,178.27,0.45
8943,178.82,-0.4
8944,178.55,0.19
8945,178.93,0.9
8946,178.26,0.41
8947,178.22,-0.1
8948,178.23,0.8
8949,178.51,-0.58
8950,178.80,-0.89
8951,179.53,-0.08
8952,178.90,-0.29
8953,178.95,-0.61
8954,178.62,0.62
8955,178.38,0.13
8956,178.80,0.2
8957,178.66,-0.78
8958,178.52,0.57
8959,179.35,0.28
8960,179.56,0.15
8961,179.61,0.6
8962,180.00,0.24
8963,180.29,0.66
8964,179.85,0.84
8965,179.42,-0.36
8966,179.86,0.55
8967,179.76,0.7
8968,179.82,-0.35
8969,179.54,-0.33
8970,178.94,-0.65
8971,178.71,0.26
8972,178.39,0.02
8973,178.53,-0.37
8974,178.28,0.63
8975,178.29,-0.01
8976,178.52,0.67
8977,178.40,0.86
8978,178.10,0.09
8979,177.85,0.84
8980,178.03,0.12
8981,177.92,-0.43
8982,177.89,-0.68
8983,178.31,0.52
8984,178.23,-0.72
8985,178.09,-0.41
8986,178.01,0.91
8987,177.96,-0.93
8988,178.13,0.97
8989,177.84,0.49
8990,177.73,-0.91
8991,177.39,-0.39
8992,177.57,-0.56
8993,177.67,-0.06
8994,177.88,-0.17
8995,178.10,-0.1
8996,178.11,-0.01
8997,177.80,0.77
8998,177.55,-0.97
8999,177.74,0.5
9000,177.51,0.43
9001,177.17,0.19
9002,177.23,-0.02
9003,177.73,-0.5
9004,178.19,-0.34
9005,178.95,-0.13
9006,178.65,-0.26
9007,178.35,-0.33
9008,178.61,-0.57
9009,182.68,-0.06
9010,182.11,-0.97
9011,181.65,0.31
9012,182.00,0.39
9013,182.14,-0.28
9014,183.02,0.53
9015,182.45,-0.3
9016,181.98,-0.34
9017,181.58,-0.86
9018,182.34,0.79
9019,182.47,-0.37
9020,182.19,0.54
9021,182.36,-0.15
9022,181.79,0.21
9023,181.40,0.17
9024,181.83,0.78
9025,181.92,0.03
9026,181.95,0.08
9027,182.19,-0.28
9028,182.11,-0.96
9029,182.12,0.65
9030,182.46,-0.03
9031,182.67,0.25
9032,182.67,0.27
9033,182.54,0.2
9034,182.17,0.28
9035,182.44,-0.62
9036,182.03,0.29
9037,182.54,0.68
9038,182.88,0.06
9039,183.33,0.18
9040,183.54,0.22
9041,183.49,-0.36
9042,183.32,0.91
9043,183.99,-0.72
9044,184.23,0.43
9045,184.45,0.53
9046,184.25,0.61
9047,184.90,-0.89
9048,181.16,-0.47
9049,181.16,-0.71
9050,181.31,0.91
9051,181.94,-0.7
9052,181.65,-0.66
9053,181.46,-0.3
9054,181.81,0.54
9055,181.92,-0.75
9056,181.39,0.92
9057,181.66,0.13
9058,181.13,0.83
9059,180.98,0.42
9060,180.73,-0.53
9061,180.83,0.75
9062,180.51,-1
9063,179.60,-0.58
9064,179.10,-0.74
9065,178.29,0.14
9066,178.09,-0.7
9067,178.14,-0.61
9068,177.75,-0.74
9069,177.82,-0.19
9070,178.04,0.23
9071,177.31,0.55
9072,176.78,-0.39
9073,177.54,0.42
9074,177.56,0.14
9075,177.82,0.2
9076,177.84,0.1
9077,177.17,-0.74
9078,177.88,-0.51
9079,178.13,0.05
9080,177.59,-0.01
9081,177.19,-0.18
9082,177.39,0.83
9083,177.03,0.06
9084,176.70,0.69
9085,176.64,0.74
9086,176.74,-0.4
9087,172.61,-0.42
9088,171.37,0.66
9089,171.36,0.29
9090,171.61,0.1
9091,171.18,0.6
9092,171.74,0.35
9093,171.71,0.73
9094,171.08,-0.7
9095,171.23,-0.04
9096,171.06,0.33
9097,171.14,-0.66
9098,170.72,-0.56
9099,171.61,0.83
9100,171.97,-0.46
9101,172.43,-0.64
9102,171.81,0.46
9103,172.71,0.48
9104,173.45,0.67
9105,173.34,0.45
9106,173.64,0.95
9107,173.69,0.26
9108,172.98,0.39
9109,172.61,0.04
9110,172.54,0.59
9111,172.41,0.8
9112,173.11,-0.56
9113,173.82,0.46
9114,173.20,-0.41
9115,172.38,0.89
9116,173.22,-0.31
9117,172.71,0.97
9118,172.34,0.47
9119,173.21,0.67
9120,173.12,-0.24
9121,173.35,-0.93
9122,173.31,-0.78
9123,174.01,-0.82
9124,174.48,-0.53
9125,174.76,0.42
9126,173.95,-0.72
9127,173.79,-0.72
9128,173.67,-0.01
9129,172.69,0.56
9130,171.86,-0.18
9131,171.96,0.83
9132,171.43,-0.09
9133,171.22,-0.13
9134,171.62,-0.25
9135,170.77,0.52
9136,170.65,0.5
9137,170.83,0.52
9138,170.45,0.02
9139,171.41,-0.51
9140,170.14,-0.08
9141,170.83,-0.96
9142,170.47,0.88
9143,170.62,0.03
9144,170.63,0.97
9145,170.40,-0.95
9146,171.32,0.98
9147,170.80,-0.65
9148,170.41,0.22
9149,170.96,0.13
9150,170.46,-0.78
9151,170.16,0.54
9152,169.74,0.54
9153,169.81,0.8
9154,170.35,-0.44
9155,170.32,-0.57
9156,169.80,0.12
9157,169.94,0.11
9158,169.01,0.61
9159,168.92,0.65
9160,168.82,-0.39
9161,168.81,-0.44
9162,168.92,-0.03
9163,168.62,-0.04
9164,168.43,-0.78
9165,165.84,-0.38
9166,165.04,-0.36
9167,164.45,0.07
9168,165.42,-0.19
9169,166.10,-0.08
9170,165.61,0.63
9171,165.06,-0.93
9172,165.91,0.73
9173,165.72,-0.14
9174,165.02,-0.92
9175,164.92,-0.05
9176,165.18,0.04
9177,165.38,0.42
9178,165.15,-0.68
9179,165.09,0.19
9180,164.96,-0.42
9181,164.96,-0.71
9182,164.92,-0.65
9183,167.10,0.97
9184,168.78,-0.74
9185,168.31,0.56
9186,168.21,-0.82
9187,169.11,0.83
9188,168.03,0.84
9189,169.33,0.43
9190,169.20,0.35
9191,168.97,-0.14
9192,169.30,0.62
9193,168.60,-0.04
9194,169.10,-0.15
9195,169.53,0.33
9196,169.50,-0.72
9197,168.99,0.8
9198,169.25,0.24
9199,168.60,-0.83
9200,168.86,-0.33
9201,169.43,-0.58
9202,169.09,0.46
9203,169.61,-0.4
9204,169.82,0.66
9205,168.87,-0.6
9206,168.15,-0.79
9207,168.36,0.64
9208,168.59,0.88
9209,169.68,0.88
9210,169.37,0.03
9211,168.89,-0.4
9212,168.49,0.69
9213,168.94,0.68
9214,169.20,0.46
9215,169.34,-0.94
9216,169.40,0.36
9217,170.13,1
9218,170.20,-0.41
9219,169.13,0.13
9220,168.86,0.23
9221,168.97,-0.45
9222,168.71,0.37
9223,168.78,-0.68
9224,168.39,-0.25
9225,168.48,0.17
9226,168.71,-0.1
9227,168.74,-0.98
9228,168.71,-0.08
9229,167.85,-0.22
9230,167.61,0.44
9231,167.18,-0.24
9232,167.55,0.1
9233,168.33,0.33
9234,168.60,-0.28
9235,168.69,-0.25
9236,168.51,0.04
9237,168.65,-0.94
9238,169.31,0.43
9239,169.37,-0.44
9240,169.37,0.2
9241,168.88,-0.69
9242,168.59,0.25
9243,169.51,0.04
9244,169.44,-0.42
9245,170.47,-1
9246,170.75,-0.05
9247,171.00,0.85
9248,170.45,-0.52
9249,170.10,0.59
9250,170.47,-0.66
9251,170.78,-0.41
9252,170.93,0.34
9253,171.36,-0.32
9254,170.97,-0.79
9255,170.78,-0.35
9256,171.22,-0.73
9257,171.34,-0.7
9258,170.92,0.17
9259,170.83,0.53
9260,171.01,0.39
9261,170.77,0.26
9262,170.85,-0.38
9263,171.24,-0.56
9264,171.39,0.59
9265,171.75,-0.04
9266,171.79,-0.99
9267,171.75,-0.65
9268,171.57,-0.17
9269,171.39,0.44
9270,170.76,0.05
9271,170.36,0.89
9272,169.89,-0.9
9273,170.19,0.76
9274,169.88,0.08
9275,170.00,0.74
9276,170.11,1
9277,169.57,-0.23
9278,169.29,0.21
9279,169.85,-0.89
9280,169.75,0.62
9281,169.09,0.36
9282,170.40,0.56
9283,170.56,-0.25
9284,170.35,-0.11
9285,171.66,0.35
9286,172.16,-0.96
9287,171.98,-0.92
9288,171.52,-0.57
9289,171.14,0.18
9290,171.47,-0.65
9291,171.55,-0.9
9292,170.90,-0.65
9293,171.22,-0.29
9294,171.54,-0.41
9295,171.80,-0.2
9296,171.33,0.26
9297,171.06,-0.78
9298,170.71,-0.06
9299,170.33,0.98
9300,171.02,0.01
9301,170.77,-0.19
9302,170.52,-0.4
9303,170.52,0.89
9304,170.56,0.93
9305,170.41,0.04
9306,171.34,0.79
9307,171.09,0.14
9308,170.69,-0.35
9309,170.10,-0.9
9310,170.26,-0.65
9311,170.52,-0.23
9312,170.32,0.29
9313,170.25,0.82
9314,170.79,0.86
9315,170.03,-0.32
9316,170.54,-0.23
9317,170.47,-0.96
9318,170.54,-0.16
9319,170.94,0.97
9320,170.95,0.79
9321,167.19,-0.25
9322,167.56,0.46
9323,167.25,-0.89
9324,167.19,0.32
9325,167.27,-0.14
9326,166.41,-0.85
9327,166.80,0.89
9328,167.40,0.35
9329,166.95,-0.06
9330,167.36,0.82
9331,167.22,0.03
9332,167.08,0.97
9333,167.43,0.47
9334,166.88,-0.15
9335,166.81,-0.86
9336,166.64,0.98
9337,166.69,0.17
9338,166.78,-0.34
9339,166.92,-0.56
9340,166.80,0.08
9341,166.72,-0.19
9342,167.23,0.88
9343,167.02,0.99
9344,167.04,0.16
9345,166.99,-0.56
9346,166.83,-0.29
9347,166.80,0.18
9348,166.71,0.43
9349,166.77,0.39
9350,166.78,0.35
9351,166.29,0.73
9352,166.25,0.83
9353,166.55,-0.41
9354,166.29,0.52
9355,166.20,-0.75
9356,166.14,0.15
9357,165.48,0.59
9358,165.62,-0.67
9359,165.40,0.87
9360,166.74,0.88
9361,166.19,-0.51
9362,166.51,-0.82
9363,167.00,-0.38
9364,167.45,0.61
9365,167.41,-0.61
9366,166.72,-0.07
9367,167.22,0.22
9368,167.69,-0.52
9369,168.15,0
9370,168.03,-0.72
9371,167.85,0.42
9372,167.70,-0.81
9373,167.69,0.86
9374,168.04,-0.57
9375,167.95,-0.97
9376,167.35,0.55
9377,167.33,-0.23
9378,166.46,0.99
9379,166.30,-0.43
9380,166.08,0.19
9381,166.01,0.32
9382,165.60,0.54
9383,165.47,-0.41
9384,164.93,0.46
9385,164.82,0.34
9386,164.76,-0.56
9387,164.69,0.22
9388,164.68,0.34
9389,164.35,-0.63
9390,164.43,0.6
9391,164.78,0.27
9392,164.50,-0.53
9393,164.16,1
9394,164.26,-0.76
9395,163.91,0.89
9396,163.38,-0.9
9397,163.10,-0.67
9398,164.10,-0.28
9399,164.85,-0.91
9400,165.59,0.13
9401,165.97,0.89
9402,165.43,0.91
9403,165.98,-0.97
9404,166.07,0.41
9405,165.97,-0.25
9406,165.43,0.96
9407,165.38,-0.91
9408,165.33,0.8
9409,165.16,-0.96
9410,165.16,0.36
9411,165.80,0.53
9412,165.87,0.16
9413,165.59,0.01
9414,166.58,-0.37
9415,167.08,0.81
9416,166.87,0.54
9417,166.82,0.06
9418,167.27,-0.82
9419,167.28,0.02
9420,166.96,-0.35
9421,167.04,0.21
9422,166.94,0.45
9423,166.25,0.46
9424,166.63,-0.14
9425,166.29,-0.35
9426,166.59,0.71
9427,166.26,-0.51
9428,166.34,0.42
9429,165.74,0.33
9430,165.44,0.08
9431,164.93,0.97
9432,164.65,0.04
9433,165.09,-0.49
9434,164.96,-1
9435,165.64,-0.8
9436,166.68,-0.2
9437,165.81,0.92
9438,165.30,-0.38
9439,166.06,0.67
9440,166.75,-0.55
9441,166.89,0.63
9442,167.11,0.87
9443,166.87,-0.51
9444,166.71,0.33
9445,166.34,-0.93
9446,166.62,0.65
9447,166.28,-0.86
9448,166.13,-0.77
9449,166.03,-0.92
9450,165.91,0.5
9451,166.25,-0.3
9452,166.57,0.24
9453,166.86,0.01
9454,166.76,0.63
9455,166.61,0.07
9456,167.02,0.84
9457,166.96,-0.02
9458,166.62,0.82
9459,166.33,0.83
9460,166.23,0
9461,165.99,-0.1
9462,166.23,-0.5
9463,166.46,0.29
9464,166.69,0.9
9465,164.41,0.52
9466,164.32,-0.73
9467,164.87,-0.64
9468,165.02,0.74
9469,163.19,0.81
9470,161.74,-0.13
9471,160.97,0.71
9472,160.69,0.87
9473,160.54,0.62
9474,160.36,0.3
9475,161.00,-0.47
9476,160.76,0.6
9477,161.14,0.52
9478,160.45,-0.18
9479,161.54,-0.47
9480,161.96,0.99
9481,160.75,0.62
9482,160.50,0.15
9483,160.74,-0.62
9484,160.79,0.13
9485,160.57,0.69
9486,160.32,0.25
9487,159.77,0.69
9488,159.95,0.63
9489,159.97,-0.55
9490,159.19,0.26
9491,159.39,0.57
9492,158.62,0.37
9493,158.37,0.08
9494,158.82,-0.54
9495,158.40,-0.43
9496,158.07,-0.98
9497,158.38,-0.74
9498,157.99,-0.05
9499,158.18,0.16
9500,157.73,0.02
9501,157.24,0.72
9502,157.16,-0.28
9503,156.55,0.27
9504,156.08,-1
9505,155.65,0.58
9506,157.00,-0.14
9507,157.00,-0.23
9508,158.40,0.99
9509,157.64,0.1
9510,157.72,-0.36
9511,157.50,0.97
9512,157.08,-0.97
9513,157.57,0.54
9514,156.88,0.37
9515,156.87,0.73
9516,157.78,-0.32
9517,157.30,0.18
9518,157.23,-0.69
9519,155.85,0.23
9520,157.52,0.75
9521,157.07,-0.86
9522,156.66,0.32
9523,156.17,-0.34
9524,155.98,-0.02
9525,154.32,0.75
9526,154.97,0.55
9527,155.20,-0.45
9528,154.82,0.11
9529,154.29,0.35
9530,154.42,0.41
9531,153.86,0.61
9532,152.82,-0.15
9533,152.79,0.77
9534,153.29,0.34
9535,153.67,0.53
9536,153.83,-0.59
9537,153.77,0.61
9538,153.00,0.18
9539,153.27,-0.24
9540,153.37,-0.71
9541,152.89,-0.44
9542,152.84,-0.95
9543,152.88,0.74
9544,153.34,-0.33
9545,152.99,0.37
9546,153.00,-0.61
9547,152.46,-0.84
9548,152.37,-0.86
9549,152.17,-0.39
9550,151.08,-0.59
9551,150.51,-0.71
9552,149.65,0.01
9553,151.33,0.76
9554,150.80,-0.96
9555,149.80,-0.26
9556,148.01,-0.9
9557,148.42,-0.36
9558,148.07,-0.85
9559,149.40,-0.62
9560,149.64,-0.84
9561,150.77,0.74
9562,150.96,0.64
9563,150.75,-0.37
9564,149.96,0.95
9565,149.66,0.13
9566,149.04,0.73
9567,149.40,-0.57
9568,148.25,0.6
9569,148.55,-0.52
9570,148.36,-0.41
9571,148.33,0.97
9572,148.32,0.51
9573,148.01,-0.57
9574,147.93,-0.16
9575,146.64,-0.45
9576,146.83,-0.82
9577,149.74,-0.21
9578,148.68,-0.4
9579,148.16,0.56
9580,148.14,0.49
9581,146.98,0.77
9582,147.35,0.63
9583,147.51,-0.59
9584,147.77,0.76
9585,146.88,-0.49
9586,147.68,0.79
9587,148.81,-0.92
9588,148.98,-0.67
9589,149.24,0.11
9590,149.60,-0.28
9591,150.75,-0.02
9592,151.00,0.04
9593,151.36,0.21
9594,151.18,0.92
9595,151.20,0.91
9596,151.24,0.42
9597,152.37,-0.69
9598,151.63,-0.16
9599,150.83,0.76
9600,151.49,0.77
9601,152.26,0.72
9602,152.72,-0.81
9603,153.06,0.18
9604,153.26,-0.9
9605,153.00,-0.55
9606,152.95,-0.48
9607,153.66,0.47
9608,153.31,-0.23
9609,153.92,-0.94
9610,153.84,0.12
9611,153.47,0.19
9612,154.05,0.29
9613,154.84,-0.88
9614,155.34,-0.37
9615,157.15,-0.87
9616,155.08,-0.9
9617,153.44,0.25
9618,153.62,-0.85
9619,152.85,-0.38
9620,152.24,-0.3
9621,152.26,0.35
9622,152.09,-0.86
9623,152.44,0.86
9624,151.66,-0.84
9625,151.55,-0.7
9626,152.33,0.62
9627,152.78,-0.67
9628,152.78,-0.22
9629,151.98,-0.5
9630,152.59,0.8
9631,151.92,0.38
9632,151.65,-0.32
9633,151.14,-0.48
9634,151.71,-0.12
9635,151.52,-1
9636,152.08,0.22
9637,151.80,0.09
9638,151.28,0.12
9639,151.21,0.72
9640,151.29,0.33
9641,150.64,-0.6
9642,150.40,-0.83
9643,150.37,-0.61
9644,150.19,0.66
9645,150.83,0.77
9646,150.83,-0.63
9647,151.61,0.76
9648,152.40,-0.96
9649,152.19,-0.6
9650,152.96,-0.11
9651,154.43,0.45
9652,155.53,-0.51
9653,155.72,0.84
9654,156.47,0.15
9655,155.42,-0.8
9656,156.39,0.6
9657,156.73,0.49
9658,156.63,-1
9659,156.33,-0.64
9660,155.28,0.56
9661,155.15,0.47
9662,155.55,0.05
9663,155.29,-0.91
9664,155.62,-0.97
9665,155.69,-0.56
9666,156.12,-0.69
9667,156.91,-0.69
9668,156.79,-0.45
9669,156.92,-0.51
9670,156.70,-0.14
9671,156.48,0.29
9672,156.68,0.67
9673,156.69,0.47
9674,156.42,0.38
9675,156.21,0.73
9676,156.31,0.08
9677,156.09,0.18
9678,155.69,-0.73
9679,155.48,0.33
9680,156.01,-0.54
9681,156.02,-0.12
9682,156.91,0.24
9683,157.26,0.43
9684,157.29,0.88
9685,157.63,-0.44
9686,157.89,0.9
9687,158.38,-0.28
9688,157.39,-0.2
9689,156.94,0.35
9690,156.53,-0.74
9691,156.20,-0.97
9692,156.09,-0.22
9693,156.17,-0.94
9694,159.03,-0.51
9695,158.30,-0.27
9696,157.91,0.68
9697,157.47,-0.43
9698,157.06,-0.43
9699,157.44,-0.55
9700,156.71,0.88
9701,156.76,-0.69
9702,157.03,-0.38
9703,157.40,-0.18
9704,157.34,-0.29
9705,157.53,0.91
9706,157.54,-0.69
9707,157.92,-0.91
9708,157.97,-0.66
9709,158.01,0.83
9710,158.13,0.1
9711,158.51,0.1
9712,158.84,0.32
9713,158.60,0.82
9714,158.35,-0.72
9715,158.24,-0.22
9716,158.30,-0.44
9717,158.41,0.06
9718,157.88,0.4
9719,157.76,0.16
9720,157.56,-0.99
9721,157.67,1
9722,157.77,-0.23
9723,157.09,0.52
9724,157.32,0.27
9725,157.44,0.43
9726,157.37,0.18
9727,157.33,0.36
9728,157.17,-0.04
9729,157.06,0.91
9730,157.24,0.68
9731,157.15,-0.09
,,-0.42
